vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-06-01 00:11:01,2016-06-01 00:17:53,1,1.75,-73.984779357910156,40.747970581054688,1,N,-73.982307434082031,40.764850616455078,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
2,2016-06-01 00:11:02,2016-06-01 00:16:20,1,1.30,-73.994323730468750,40.756122589111328,1,N,-74.001205444335938,40.741500854492188,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:11:02,2016-06-01 00:15:33,1,0.70,-74.016700744628906,40.704811096191406,1,N,-74.009895324707031,40.704425811767578,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:11:02,2016-06-01 00:14:30,1,1.10,-73.957031250000000,40.780101776123047,1,N,-73.974052429199219,40.787334442138672,1,5.50,0.50,0.50,1.00,0.00,0.30,7.80
1,2016-06-01 00:11:02,2016-06-01 00:22:06,1,2.50,-73.971298217773438,40.751220703125000,1,Y,-73.999778747558594,40.732852935791016,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
1,2016-06-01 00:11:02,2016-06-01 00:26:02,2,2.70,-74.002540588378906,40.724906921386719,1,N,-73.984596252441406,40.760566711425781,2,11.50,0.50,0.50,0.00,0.00,0.30,12.80
1,2016-06-01 00:11:03,2016-06-01 00:11:11,1,0.00,-73.985382080078125,40.717678070068359,5,N,-73.985374450683594,40.717678070068359,2,0.01,0.00,0.00,0.00,0.00,0.30,0.31
1,2016-06-01 00:11:03,2016-06-01 00:17:32,1,1.60,-73.974319458007813,40.761615753173828,1,N,-73.955795288085938,40.767978668212891,1,7.50,0.50,0.50,2.20,0.00,0.30,11.00
2,2016-06-01 00:11:04,2016-06-01 00:15:20,1,0.77,-74.003364562988281,40.738704681396484,1,N,-73.990989685058594,40.733222961425781,1,5.00,0.50,0.50,1.58,0.00,0.30,7.88
1,2016-06-01 00:11:05,2016-06-01 00:14:54,1,0.80,-73.979537963867188,40.784568786621094,1,N,-73.987602233886719,40.775554656982422,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:11:05,2016-06-01 00:18:47,1,2.00,-73.958511352539062,40.781372070312500,1,N,-73.976730346679688,40.792545318603516,1,9.00,0.50,0.50,1.50,0.00,0.30,11.80
1,2016-06-01 00:11:05,2016-06-01 00:22:11,1,4.50,-73.988174438476562,40.723594665527344,1,N,-73.945854187011719,40.780277252197266,2,14.00,0.50,0.50,0.00,0.00,0.30,15.30
1,2016-06-01 00:11:06,2016-06-01 00:14:33,1,0.50,-73.993377685546875,40.752079010009766,1,N,-73.987899780273437,40.759742736816406,1,4.50,0.50,0.50,1.45,0.00,0.30,7.25
1,2016-06-01 00:11:06,2016-06-01 00:18:46,1,2.60,-73.966766357421875,40.757373809814453,1,N,-73.975990295410156,40.728038787841797,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
1,2016-06-01 00:11:07,2016-06-01 00:29:24,1,8.20,-73.862777709960937,40.769016265869141,1,N,-73.949745178222656,40.801216125488281,1,25.00,0.50,0.50,4.78,5.54,0.30,36.62
2,2016-06-01 00:11:07,2016-06-01 00:22:08,1,1.87,-73.988182067871094,40.722209930419922,1,N,-73.985198974609375,40.742099761962891,1,9.50,0.50,0.50,2.70,0.00,0.30,13.50
2,2016-06-01 00:11:07,2016-06-01 00:26:25,6,4.03,-73.962371826171875,40.810211181640625,1,N,-73.951667785644531,40.769775390625000,1,15.50,0.50,0.50,1.85,0.00,0.30,18.65
2,2016-06-01 00:11:08,2016-06-01 00:13:26,1,0.39,-74.008399963378906,40.716613769531250,1,N,-74.009948730468750,40.720130920410156,1,3.50,0.50,0.50,1.20,0.00,0.30,6.00
2,2016-06-01 00:11:08,2016-06-01 23:49:59,1,0.49,-73.945808410644531,40.777961730957031,1,N,-73.954498291015625,40.780963897705078,2,4.00,0.50,0.50,0.00,0.00,0.30,5.30
2,2016-06-01 00:11:08,2016-06-01 00:23:57,6,2.31,-73.968566894531250,40.754261016845703,1,N,-73.983909606933594,40.774589538574219,1,11.00,0.50,0.50,2.46,0.00,0.30,14.76
1,2016-06-01 00:11:09,2016-06-01 00:15:39,1,0.70,-73.972900390625000,40.752929687500000,1,N,-73.965827941894531,40.760490417480469,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:11:09,2016-06-01 00:26:55,6,6.88,-73.969886779785156,40.797500610351563,1,N,-74.013206481933594,40.716831207275391,2,21.00,0.50,0.50,0.00,0.00,0.30,22.30
1,2016-06-01 00:11:10,2016-06-01 00:27:07,1,5.50,-74.007804870605469,40.740341186523438,1,N,-73.961601257324219,40.796211242675781,1,19.50,0.50,0.50,2.00,0.00,0.30,22.80
1,2016-06-01 00:11:10,2016-06-01 00:22:42,1,3.30,-73.997207641601563,40.722282409667969,1,N,-73.970336914062500,40.690532684326172,1,12.50,0.50,0.50,2.00,0.00,0.30,15.80
2,2016-06-01 00:11:10,2016-06-01 00:23:56,1,7.49,-73.870834350585938,40.773761749267578,1,N,-73.945991516113281,40.711395263671875,1,22.00,0.50,0.50,4.66,0.00,0.30,27.96
2,2016-06-01 00:11:10,2016-06-01 00:29:25,1,7.98,-73.937004089355469,40.802173614501953,1,N,-73.991928100585938,40.725921630859375,2,25.00,0.50,0.50,0.00,0.00,0.30,26.30
1,2016-06-01 00:11:11,2016-06-01 00:28:07,1,4.80,-74.000480651855469,40.729965209960938,1,N,-73.954795837402344,40.777671813964844,1,17.00,0.50,0.50,3.65,0.00,0.30,21.95
1,2016-06-01 00:11:12,2016-06-01 00:35:14,2,10.50,-73.872810363769531,40.773975372314453,1,N,-73.982078552246094,40.762542724609375,1,31.50,0.50,0.50,9.58,5.54,0.30,47.92
1,2016-06-01 00:11:12,2016-06-01 00:12:34,1,0.30,-73.998008728027344,40.735389709472656,1,N,-73.995460510253906,40.739288330078125,1,3.00,0.50,0.50,1.00,0.00,0.30,5.30
1,2016-06-01 00:11:13,2016-06-01 00:15:27,1,1.30,-73.955421447753906,40.779384613037109,1,N,-73.942214965820313,40.795005798339844,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
2,2016-06-01 00:11:13,2016-06-01 00:15:41,1,0.92,-73.990875244140625,40.757827758789063,1,N,-73.993377685546875,40.765361785888672,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:11:13,2016-06-01 00:18:50,6,1.49,-73.966247558593750,40.768039703369141,1,N,-73.977149963378906,40.749801635742187,1,7.50,0.50,0.50,2.00,0.00,0.30,10.80
2,2016-06-01 00:11:13,2016-06-01 00:23:52,2,1.95,-74.001182556152344,40.731742858886719,1,N,-73.979293823242187,40.715366363525391,1,10.50,0.50,0.50,2.95,0.00,0.30,14.75
2,2016-06-01 00:11:13,2016-06-01 00:15:45,5,0.99,-73.969612121582031,40.797870635986328,1,N,-73.979110717773437,40.785270690917969,1,5.50,0.50,0.50,1.00,0.00,0.30,7.80
1,2016-06-01 00:11:14,2016-06-01 00:21:41,1,1.40,-73.988517761230469,40.745323181152344,1,N,-73.990524291992188,40.756309509277344,1,8.50,0.50,0.50,1.95,0.00,0.30,11.75
1,2016-06-01 00:11:15,2016-06-01 00:21:19,1,2.00,-73.996543884277344,40.737209320068359,1,N,-74.006614685058594,40.716819763183594,1,9.50,0.50,0.50,2.15,0.00,0.30,12.95
2,2016-06-01 00:11:15,2016-06-01 00:18:34,1,1.30,-73.987777709960937,40.738407135009766,1,N,-74.006248474121094,40.743854522705078,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:11:15,2016-06-01 00:24:41,1,2.61,-74.006179809570312,40.740440368652344,1,N,-73.984466552734375,40.768348693847656,2,12.00,0.50,0.50,0.00,0.00,0.30,13.30
1,2016-06-01 00:11:16,2016-06-01 00:17:18,1,1.40,-73.925598144531250,40.697933197021484,1,N,-73.910644531250000,40.704521179199219,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:11:16,2016-06-01 00:30:15,1,5.20,-73.983810424804688,40.765571594238281,1,N,-74.010032653808594,40.711380004882813,1,18.50,0.50,0.50,2.00,0.00,0.30,21.80
1,2016-06-01 00:11:16,2016-06-01 00:32:18,4,6.50,-73.987052917480469,40.722320556640625,1,N,-73.949996948242188,40.789760589599609,1,22.00,0.50,0.50,4.65,0.00,0.30,27.95
1,2016-06-01 00:11:17,2016-06-01 00:23:41,1,1.70,-74.003471374511719,40.722457885742188,1,N,-73.981307983398437,40.724948883056641,1,9.50,0.50,0.50,1.00,0.00,0.30,11.80
2,2016-06-01 00:11:17,2016-06-01 23:36:57,6,4.85,-73.986907958984375,40.746040344238281,1,N,-73.945617675781250,40.750625610351563,2,22.00,0.50,0.50,0.00,0.00,0.30,23.30
1,2016-06-01 00:11:18,2016-06-01 00:17:53,1,1.50,-73.955863952636719,40.764118194580078,1,N,-73.954078674316406,40.779747009277344,1,7.50,0.50,0.50,1.75,0.00,0.30,10.55
2,2016-06-01 00:11:18,2016-06-01 00:21:47,5,4.24,-73.975547790527344,40.789665222167969,1,N,-74.007118225097656,40.741523742675781,2,13.50,0.50,0.50,0.00,0.00,0.30,14.80
2,2016-06-01 00:11:18,2016-06-01 00:31:10,6,6.90,-73.871032714843750,40.773715972900391,1,N,-73.952041625976563,40.809051513671875,1,22.50,0.50,0.50,5.87,5.54,0.30,35.21
1,2016-06-01 00:11:20,2016-06-01 00:18:23,1,1.60,-73.960586547851563,40.761531829833984,1,N,-73.981552124023438,40.774452209472656,1,7.50,0.50,0.50,1.76,0.00,0.30,10.56
1,2016-06-01 00:11:20,2016-06-01 00:43:59,1,15.10,-74.004364013671875,40.719631195068359,1,N,-73.896873474121094,40.896045684814453,1,44.00,0.50,0.50,5.00,2.54,0.30,52.84
1,2016-06-01 00:11:20,2016-06-01 00:23:54,1,2.10,-73.986213684082031,40.741340637207031,1,N,-73.985687255859375,40.762313842773438,1,10.50,0.50,0.50,2.36,0.00,0.30,14.16
2,2016-06-01 00:11:20,2016-06-01 00:15:29,1,0.85,-73.994522094726563,40.752170562744141,1,N,-73.993270874023438,40.759109497070313,1,5.00,0.50,0.50,0.50,0.00,0.30,6.80
2,2016-06-01 00:11:20,2016-06-01 00:23:37,1,2.01,-73.991600036621094,40.759971618652344,1,N,-73.963119506835938,40.758579254150391,1,10.50,0.50,0.50,2.36,0.00,0.30,14.16
1,2016-06-01 00:11:21,2016-06-01 00:17:58,1,1.10,-73.992576599121094,40.713821411132813,1,N,-74.006057739257813,40.711483001708984,1,6.50,0.50,0.50,2.30,0.00,0.30,10.10
1,2016-06-01 00:11:21,2016-06-01 00:15:51,1,0.90,-73.964828491210937,40.761703491210938,1,N,-73.958900451660156,40.772083282470703,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
1,2016-06-01 00:11:21,2016-06-01 00:17:55,1,0.90,-74.003303527832031,40.732772827148437,1,N,-74.009025573730469,40.738166809082031,1,6.00,0.50,0.50,1.00,0.00,0.30,8.30
1,2016-06-01 00:11:22,2016-06-01 00:24:29,1,3.40,-73.988914489746094,40.736602783203125,1,N,-73.955131530761719,40.773307800292969,1,13.00,0.50,0.50,2.85,0.00,0.30,17.15
1,2016-06-01 00:11:22,2016-06-01 00:32:21,1,4.60,-73.989845275878906,40.756950378417969,1,N,-73.921821594238281,40.743320465087891,1,18.50,0.50,0.50,4.00,0.00,0.30,23.80
2,2016-06-01 00:11:22,2016-06-01 00:17:09,1,1.73,-73.989212036132812,40.762847900390625,1,N,-74.004844665527344,40.741622924804688,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:11:22,2016-06-01 00:26:26,2,5.23,-73.996330261230469,40.715641021728516,1,N,-73.936576843261719,40.670078277587891,1,17.00,0.50,0.50,4.58,0.00,0.30,22.88
1,2016-06-01 00:11:23,2016-06-01 00:20:11,2,1.20,-73.985313415527344,40.738670349121094,1,N,-74.003807067871094,40.742675781250000,1,7.50,0.50,0.50,1.75,0.00,0.30,10.55
2,2016-06-01 00:11:23,2016-06-01 00:16:28,2,2.03,-73.976882934570313,40.752548217773438,1,N,-73.955345153808594,40.767665863037109,1,7.50,0.50,0.50,1.76,0.00,0.30,10.56
2,2016-06-01 00:11:23,2016-06-01 00:26:19,1,4.67,-73.947128295898438,40.776027679443359,1,N,-74.000419616699219,40.747840881347656,1,15.00,0.50,0.50,3.26,0.00,0.30,19.56
2,2016-06-01 00:11:23,2016-06-01 00:15:39,1,0.92,-73.976081848144531,40.788520812988281,1,N,-73.967918395996094,40.800228118896484,1,5.50,0.50,0.50,1.36,0.00,0.30,8.16
2,2016-06-01 00:11:23,2016-06-01 00:17:09,1,1.46,-73.995353698730469,40.727100372314453,1,N,-74.005485534667969,40.711341857910156,1,6.50,0.50,0.50,1.56,0.00,0.30,9.36
1,2016-06-01 00:11:24,2016-06-01 00:14:49,1,0.60,-73.980705261230469,40.767612457275391,1,N,-73.971183776855469,40.763240814208984,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
1,2016-06-01 00:11:25,2016-06-01 00:23:53,1,3.00,-73.987197875976563,40.743095397949219,1,N,-73.961402893066406,40.774028778076172,1,11.50,0.50,0.50,2.00,0.00,0.30,14.80
1,2016-06-01 00:11:25,2016-06-01 00:35:41,1,6.00,-73.997032165527344,40.722084045410156,1,N,-73.962646484375000,40.794357299804688,2,21.50,0.50,0.50,0.00,0.00,0.30,22.80
1,2016-06-01 00:11:25,2016-06-01 00:24:04,1,3.70,-74.016654968261719,40.704864501953125,1,N,-73.998321533203125,40.751102447509766,1,13.50,0.50,0.50,2.95,0.00,0.30,17.75
2,2016-06-01 00:11:25,2016-06-01 00:30:09,1,3.10,-73.988456726074219,40.731365203857422,1,N,-73.990402221679688,40.764961242675781,2,14.00,0.50,0.50,0.00,0.00,0.30,15.30
1,2016-06-01 00:11:26,2016-06-01 00:29:22,1,8.10,-73.980606079101563,40.754032135009766,1,N,-73.949874877929688,40.695289611816406,2,24.50,0.50,0.50,0.00,5.54,0.30,31.34
2,2016-06-01 00:11:26,2016-06-01 00:31:14,1,6.06,-74.005165100097656,40.720569610595703,1,N,-73.948822021484375,40.770832061767578,1,21.50,0.50,0.50,4.56,0.00,0.30,27.36
1,2016-06-01 00:11:27,2016-06-01 00:23:22,2,2.40,-73.977188110351562,40.765014648437500,1,N,-73.976371765136719,40.793159484863281,1,11.00,0.50,0.50,2.46,0.00,0.30,14.76
1,2016-06-01 00:11:27,2016-06-01 00:20:58,1,2.70,-73.991729736328125,40.726585388183594,1,N,-73.982917785644531,40.699481964111328,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
1,2016-06-01 00:11:27,2016-06-01 00:15:58,1,0.70,-73.985183715820313,40.723766326904297,1,N,-73.990211486816406,40.714622497558594,1,5.00,0.50,0.50,1.25,0.00,0.30,7.55
2,2016-06-01 00:11:27,2016-06-01 00:22:23,1,2.28,-73.980613708496094,40.750835418701172,1,N,-73.959487915039063,40.773490905761719,1,10.00,0.50,0.50,1.00,0.00,0.30,12.30
2,2016-06-01 00:11:27,2016-06-01 00:33:45,1,4.54,-73.985946655273438,40.762561798095703,1,N,-73.914703369140625,40.756141662597656,1,18.00,0.50,0.50,3.86,0.00,0.30,23.16
2,2016-06-01 00:11:27,2016-06-01 00:22:39,1,3.70,-73.990814208984375,40.760864257812500,1,N,-73.971672058105469,40.794704437255859,2,13.00,0.50,0.50,0.00,0.00,0.30,14.30
1,2016-06-01 00:11:28,2016-06-01 00:22:39,1,2.00,-73.967178344726562,40.766815185546875,1,N,-73.990814208984375,40.755893707275391,1,10.00,0.50,0.50,2.80,0.00,0.30,14.10
2,2016-06-01 00:11:28,2016-06-01 00:22:25,1,5.67,-73.945899963378906,40.781650543212891,1,N,-73.927909851074219,40.853431701660156,1,17.50,0.50,0.50,1.88,0.00,0.30,20.68
2,2016-06-01 00:11:28,2016-06-01 00:41:49,1,18.21,-73.782051086425781,40.644729614257813,1,N,-73.971946716308594,40.630199432373047,1,50.00,0.50,0.50,2.00,0.00,0.30,53.30
1,2016-06-01 00:11:29,2016-06-01 00:21:19,1,1.30,-73.993415832519531,40.732810974121094,1,N,-73.985832214355469,40.719459533691406,1,8.00,0.50,0.50,1.85,0.00,0.30,11.15
1,2016-06-01 00:11:31,2016-06-01 00:38:07,1,17.50,-73.782051086425781,40.644779205322266,2,N,-73.958358764648438,40.769634246826172,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
1,2016-06-01 00:11:31,2016-06-01 00:24:03,1,5.20,-73.947158813476562,40.775825500488281,1,N,-73.984207153320313,40.720661163330078,1,17.00,0.50,0.50,2.00,0.00,0.30,20.30
1,2016-06-01 00:11:31,2016-06-01 00:18:01,1,0.90,-73.975730895996094,40.756122589111328,1,N,-73.963340759277344,40.756187438964844,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
2,2016-06-01 00:11:31,2016-06-01 00:18:56,2,2.32,-73.978157043457031,40.786590576171875,1,N,-73.994781494140625,40.755451202392578,2,9.00,0.50,0.50,0.00,0.00,0.30,10.30
2,2016-06-01 00:11:31,2016-06-01 00:15:27,1,1.61,-73.980606079101563,40.733985900878906,1,N,-73.965957641601562,40.754871368408203,1,6.50,0.50,0.50,1.20,0.00,0.30,9.00
1,2016-06-01 00:11:33,2016-06-01 00:34:45,2,1.50,-73.977668762207031,40.763069152832031,1,N,-73.974929809570313,40.777671813964844,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
1,2016-06-01 00:11:33,2016-06-01 00:28:53,1,6.40,-73.862800598144531,40.769107818603516,1,N,-73.857818603515625,40.723075866699219,2,21.00,0.50,0.50,0.00,0.00,0.30,22.30
1,2016-06-01 00:11:33,2016-06-01 00:15:25,1,0.70,-73.958526611328125,40.781200408935547,1,N,-73.969444274902344,40.785484313964844,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:11:33,2016-06-01 00:22:36,1,1.86,-74.006797790527344,40.735569000244141,1,N,-73.986251831054687,40.728759765625000,1,9.00,0.50,0.50,1.00,0.00,0.30,11.30
2,2016-06-01 00:11:34,2016-06-01 00:25:33,4,2.20,-73.988166809082031,40.755187988281250,1,N,-73.984596252441406,40.732151031494141,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
1,2016-06-01 00:11:35,2016-06-01 00:21:45,1,2.20,-73.978469848632812,40.745357513427734,1,N,-73.985572814941406,40.767700195312500,1,9.50,0.50,0.50,1.00,0.00,0.30,11.80
2,2016-06-01 00:11:35,2016-06-01 00:48:41,1,8.58,-73.992332458496094,40.743968963623047,5,N,-74.093963623046875,40.702503204345703,2,60.00,0.00,0.50,0.00,0.00,0.30,60.80
2,2016-06-01 00:11:36,2016-06-01 00:14:24,1,0.40,-73.996192932128906,40.726303100585938,1,N,-74.001876831054688,40.728065490722656,2,4.00,0.50,0.50,0.00,0.00,0.30,5.30
1,2016-06-01 00:11:37,2016-06-01 00:16:53,1,0.50,-73.965888977050781,40.762302398681641,1,N,-73.958717346191406,40.762447357177734,1,5.50,0.50,0.50,1.00,0.00,0.30,7.80
1,2016-06-01 00:11:37,2016-06-01 00:33:46,1,3.70,-73.982200622558594,40.762351989746094,1,N,-73.987724304199219,40.719837188720703,1,16.00,0.50,0.50,2.00,0.00,0.30,19.30
2,2016-06-01 00:11:37,2016-06-01 00:24:40,2,2.97,-73.983146667480469,40.762683868408203,1,N,-73.955039978027344,40.785102844238281,2,12.00,0.50,0.50,0.00,0.00,0.30,13.30
2,2016-06-01 00:11:37,2016-06-01 00:19:08,1,0.98,-73.986099243164062,40.762210845947266,1,N,-73.972297668457031,40.756088256835937,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
2,2016-06-01 00:11:37,2016-06-01 00:26:12,1,7.23,-74.007827758789063,40.705551147460938,1,N,-73.959388732910156,40.777229309082031,1,21.00,0.50,0.50,4.46,0.00,0.30,26.76
2,2016-06-01 00:11:37,2016-06-01 00:26:27,1,4.34,-73.985328674316406,40.755840301513672,1,N,-73.940353393554688,40.798030853271484,1,15.00,0.50,0.50,2.00,0.00,0.30,18.30
2,2016-06-01 00:11:38,2016-06-01 00:24:14,2,3.71,-74.006416320800781,40.739711761474609,1,N,-74.007057189941406,40.707431793212891,2,13.00,0.50,0.50,0.00,0.00,0.30,14.30
1,2016-06-01 00:11:39,2016-06-01 00:15:27,1,0.90,-73.955619812011719,40.779792785644531,1,N,-73.952255249023438,40.789981842041016,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:11:40,2016-06-01 00:50:06,2,11.72,-73.989730834960938,40.762279510498047,1,N,-73.936691284179688,40.670063018798828,1,38.50,0.50,0.50,5.00,0.00,0.30,44.80
1,2016-06-01 00:11:41,2016-06-01 00:23:47,1,2.90,-73.979225158691406,40.752929687500000,1,N,-73.948280334472656,40.781696319580078,1,11.50,0.50,0.50,3.80,0.00,0.30,16.60
1,2016-06-01 00:11:41,2016-06-01 00:25:32,2,3.80,-74.003089904785156,40.734573364257813,1,N,-73.965171813964844,40.710983276367188,1,14.00,0.50,0.50,3.80,0.00,0.30,19.10
2,2016-06-01 00:11:41,2016-06-01 00:40:50,3,7.01,-73.950523376464844,40.779418945312500,1,N,-73.873123168945313,40.748680114746094,2,24.50,0.50,0.50,0.00,0.00,0.30,25.80
1,2016-06-01 00:11:42,2016-06-01 00:35:04,1,5.80,-74.006507873535156,40.739765167236328,1,N,-73.951934814453125,40.772033691406250,1,22.00,0.50,0.50,4.65,0.00,0.30,27.95
1,2016-06-01 00:11:42,2016-06-01 00:24:57,2,3.10,-73.984550476074219,40.768512725830078,1,N,-73.949905395507813,40.783695220947266,1,13.00,0.50,0.50,2.85,0.00,0.30,17.15
2,2016-06-01 00:11:42,2016-06-01 00:29:54,1,5.70,-73.987548828125000,40.744239807128906,1,N,-73.962623596191406,40.687500000000000,1,19.00,0.50,0.50,4.06,0.00,0.30,24.36
2,2016-06-01 00:11:42,2016-06-01 00:27:32,1,2.69,-74.002143859863281,40.739562988281250,1,N,-73.990203857421875,40.761711120605469,2,12.00,0.50,0.50,0.00,0.00,0.30,13.30
1,2016-06-01 00:11:43,2016-06-01 00:18:15,1,0.90,-74.003906250000000,40.742000579833984,1,N,-74.007537841796875,40.740898132324219,1,6.00,0.50,0.50,1.45,0.00,0.30,8.75
2,2016-06-01 00:11:43,2016-06-01 00:29:11,1,6.59,-73.985725402832031,40.752876281738281,1,N,-73.990684509277344,40.703010559082031,1,21.00,0.50,0.50,6.69,0.00,0.30,28.99
2,2016-06-01 00:11:43,2016-06-01 00:21:28,1,3.68,-73.988502502441406,40.721389770507813,1,N,-73.949096679687500,40.726451873779297,1,13.00,0.50,0.50,2.86,0.00,0.30,17.16
2,2016-06-01 00:11:43,2016-06-01 00:17:34,5,1.55,-73.973487854003906,40.747844696044922,1,N,-73.997406005859375,40.753902435302734,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
1,2016-06-01 00:11:44,2016-06-01 00:33:19,2,4.50,-73.983963012695312,40.743988037109375,1,N,-73.922126770019531,40.757823944091797,1,17.00,0.50,0.50,1.00,0.00,0.30,19.30
1,2016-06-01 00:11:44,2016-06-01 00:23:24,1,4.10,-73.862663269042969,40.768856048583984,1,N,-73.927101135253906,40.761253356933594,2,14.50,0.50,0.50,0.00,0.00,0.30,15.80
1,2016-06-01 00:11:44,2016-06-01 00:15:55,1,0.90,-73.988708496093750,40.670463562011719,1,N,-73.994750976562500,40.680328369140625,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:11:44,2016-06-01 00:31:19,1,6.73,-73.993812561035156,40.736099243164063,1,N,-73.932312011718750,40.796409606933594,1,21.50,0.50,0.50,3.00,0.00,0.30,25.80
2,2016-06-01 00:11:45,2016-06-01 00:23:07,1,2.15,-73.978782653808594,40.762290954589844,1,N,-73.975502014160156,40.789161682128906,1,10.00,0.50,0.50,2.26,0.00,0.30,13.56
2,2016-06-01 00:11:45,2016-06-01 00:34:34,2,10.82,-73.991340637207031,40.755100250244141,1,N,-73.904212951660156,40.875549316406250,1,32.00,0.50,0.50,8.32,0.00,0.30,41.62
2,2016-06-01 00:11:45,2016-06-01 00:21:03,1,2.17,-73.980049133300781,40.765800476074219,1,N,-73.972801208496094,40.793128967285156,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
1,2016-06-01 00:11:45,2016-06-01 00:21:09,1,3.40,-74.014404296875000,40.708389282226563,1,N,-73.992065429687500,40.748767852783203,1,11.50,0.50,0.50,3.80,0.00,0.30,16.60
1,2016-06-01 00:11:45,2016-06-01 00:32:11,1,5.30,-74.006591796875000,40.751220703125000,1,N,-74.000457763671875,40.687538146972656,1,19.00,0.50,0.50,3.00,0.00,0.30,23.30
1,2016-06-01 00:11:46,2016-06-01 00:29:39,3,4.20,-73.993469238281250,40.721328735351562,1,N,-73.955909729003906,40.772163391113281,1,16.00,0.50,0.50,3.45,0.00,0.30,20.75
1,2016-06-01 00:11:46,2016-06-01 00:20:13,1,2.40,-74.013778686523438,40.709640502929687,1,N,-73.992721557617188,40.734073638916016,2,9.00,0.50,0.50,0.00,0.00,0.30,10.30
1,2016-06-01 00:11:47,2016-06-01 00:30:08,1,4.20,-73.981071472167969,40.750782012939453,1,N,-74.009849548339844,40.705684661865234,1,15.50,0.50,0.50,3.35,0.00,0.30,20.15
2,2016-06-01 00:11:47,2016-06-01 00:20:21,4,1.02,-73.981101989746094,40.729518890380859,1,N,-73.989799499511719,40.717239379882813,1,7.00,0.50,0.50,2.08,0.00,0.30,10.38
1,2016-06-01 00:11:48,2016-06-01 00:34:46,2,8.40,-73.978096008300781,40.745929718017578,1,N,-73.925590515136719,40.837341308593750,2,26.00,0.50,0.50,0.00,0.00,0.30,27.30
2,2016-06-01 00:11:48,2016-06-01 00:43:45,2,6.81,-73.993301391601563,40.742111206054688,1,N,-73.891334533691406,40.746566772460938,2,25.00,0.50,0.50,0.00,0.00,0.30,26.30
2,2016-06-01 00:11:48,2016-06-01 00:16:25,1,1.08,-73.977981567382812,40.684551239013672,1,N,-73.981369018554688,40.671161651611328,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
2,2016-06-01 00:11:48,2016-06-01 00:25:12,1,3.98,-73.898567199707031,40.812179565429688,1,N,-73.898567199707031,40.812179565429688,1,13.50,0.50,0.50,0.00,0.00,0.30,14.80
1,2016-06-01 00:11:49,2016-06-01 00:28:09,1,10.50,-73.980834960937500,40.779491424560547,1,N,-73.906028747558594,40.907855987548828,1,29.50,0.50,0.50,6.65,2.54,0.30,39.99
